,State,ConfirmedToDate,Active,DeathToDate,RecoveredToDate,Date,NewConfirmed,PrevNewConfirmed,GrowthRate,NewConfirmed2DayAvg,GrowthRate2DayAvg,GrowthRateChange,DaysToDoubleNew,DaysToDouble2DayAvgNew,DaysToDouble2DayAvgNewChange,Daysin1,Daysin5,Daysin100,Daysin250,Daysin1000,NewDeaths,PrevNewDeaths,GrowthRateDeaths,NewDeaths2DayAvg,GrowthRateDeaths2DayAvg,GrowthRateDeathsChange,DaysToDoubleDeaths,DaysToDoubleDeaths2DayAvg,DaysToDoubleDeaths2DayAvgChange,Daysin1Deaths,Daysin5Deaths,Daysin100Deaths,Daysin250Deaths,Daysin1000Deaths
1033,Maine,867.0,833.0,34.0,0.0,2020-04-19,20.0,20.0,0.023612750885478158,20.0,0.023612750885478158,-0.007221590106057513,30.492,30.492,7.141411764705886,37.0,36.0,28.0,22.0,0.0,2.0,3.0,0.0625,2.5,0.078125,-0.008081896551724144,11.52,9.216,0.8640000000000008,22.0,18.0,0.0,0.0,0.0
1034,Maine,875.0,840.0,35.0,0.0,2020-04-20,8.0,20.0,0.00922722029988466,14.0,0.016147635524798153,-0.0074651153606800046,78.03,44.58857142857143,14.096571428571426,38.0,37.0,29.0,23.0,0.0,1.0,2.0,0.029411764705882353,1.5,0.04411764705882353,-0.03400735294117647,24.48,16.319999999999997,7.103999999999997,23.0,19.0,0.0,0.0,0.0
1035,Maine,888.0,852.0,36.0,0.0,2020-04-21,13.0,8.0,0.014857142857142857,10.5,0.012,-0.004147635524798153,48.46153846153846,60.0,15.411428571428573,39.0,38.0,30.0,24.0,0.0,1.0,1.0,0.02857142857142857,1.0,0.02857142857142857,-0.015546218487394962,25.2,25.2,8.880000000000003,24.0,20.0,0.0,0.0,0.0
1036,Maine,907.0,868.0,39.0,0.0,2020-04-22,19.0,13.0,0.021396396396396396,16.0,0.018018018018018018,0.006018018018018018,33.65052631578947,39.96,-20.04,40.0,39.0,31.0,25.0,0.0,3.0,1.0,0.08333333333333333,2.0,0.05555555555555555,0.026984126984126982,8.64,12.96,-12.239999999999998,25.0,21.0,0.0,0.0,0.0
1037,Maryland,3.0,0.0,0.0,0.0,2020-03-06,3.0,0.0,1.0,1.5,1.0,,0.72,0.72,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1038,Maryland,5.0,0.0,0.0,0.0,2020-03-08,2.0,3.0,0.6666666666666666,2.5,0.8333333333333334,-0.16666666666666663,1.08,0.8639999999999999,0.1439999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1039,Maryland,8.0,0.0,0.0,0.0,2020-03-10,3.0,2.0,0.6,2.5,0.5,-0.33333333333333337,1.2,1.44,0.5760000000000001,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1040,Maryland,27.0,0.0,0.0,0.0,2020-03-11,19.0,3.0,2.375,11.0,1.375,0.875,0.30315789473684207,0.5236363636363636,-0.9163636363636364,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1041,Maryland,12.0,0.0,0.0,0.0,2020-03-12,-15.0,19.0,-0.5555555555555556,2.0,0.07407407407407407,-1.300925925925926,-1.2959999999999998,9.72,9.196363636363637,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1042,Maryland,26.0,0.0,0.0,0.0,2020-03-14,14.0,-15.0,1.1666666666666667,-0.5,-0.041666666666666664,-0.11574074074074073,0.6171428571428571,-17.28,-27.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1043,Maryland,32.0,0.0,0.0,0.0,2020-03-15,6.0,14.0,0.23076923076923078,10.0,0.38461538461538464,0.4262820512820513,3.1199999999999997,1.8719999999999999,19.152,7.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1044,Maryland,41.0,0.0,0.0,3.0,2020-03-16,9.0,6.0,0.28125,7.5,0.234375,-0.15024038461538464,2.56,3.072,1.2000000000000002,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1045,Maryland,60.0,0.0,0.0,3.0,2020-03-17,19.0,9.0,0.4634146341463415,14.0,0.34146341463414637,0.10708841463414637,1.5536842105263156,2.1085714285714285,-0.9634285714285715,9.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1046,Maryland,85.0,0.0,0.0,0.0,2020-03-18,25.0,19.0,0.4166666666666667,22.0,0.36666666666666664,0.025203252032520274,1.7279999999999998,1.9636363636363636,-0.14493506493506492,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1047,Maryland,107.0,0.0,1.0,0.0,2020-03-19,22.0,25.0,0.25882352941176473,23.5,0.27647058823529413,-0.0901960784313725,2.7818181818181813,2.604255319148936,0.6406189555125723,11.0,9.0,1.0,0.0,0.0,1.0,0.0,inf,0.5,inf,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1048,Maryland,149.0,0.0,1.0,0.0,2020-03-20,42.0,22.0,0.3925233644859813,32.0,0.29906542056074764,0.022594832325453507,1.8342857142857143,2.4075,-0.19675531914893574,12.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-inf,inf,1.44,1.44,0.0,0.0,0.0,0.0,0.0
1049,Maryland,193.0,0.0,2.0,0.0,2020-03-21,44.0,42.0,0.2953020134228188,43.0,0.28859060402684567,-0.010474816533901976,2.438181818181818,2.494883720930232,0.08738372093023195,13.0,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.72,1.44,0.0,1.0,0.0,0.0,0.0,0.0
1050,Maryland,244.0,0.0,3.0,0.0,2020-03-22,51.0,44.0,0.26424870466321243,47.5,0.24611398963730569,-0.04247661438953998,2.724705882352941,2.9254736842105262,0.4305899632802941,14.0,12.0,4.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.44,1.44,0.0,2.0,0.0,0.0,0.0,0.0
1051,Maryland,290.0,0.0,3.0,0.0,2020-03-23,46.0,51.0,0.1885245901639344,48.5,0.1987704918032787,-0.047343497834027,3.819130434782609,3.6222680412371133,0.6967943570265871,15.0,13.0,5.0,1.0,0.0,0.0,1.0,0.0,0.5,0.16666666666666666,-0.33333333333333337,inf,4.32,2.8800000000000003,3.0,0.0,0.0,0.0,0.0
1052,Maryland,349.0,0.0,4.0,0.0,2020-03-24,59.0,46.0,0.20344827586206896,52.5,0.1810344827586207,-0.017736009044657997,3.538983050847458,3.977142857142857,0.35487481590574355,16.0,14.0,6.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,2.16,4.32,0.0,4.0,0.0,0.0,0.0,0.0
1053,Maryland,425.0,0.0,4.0,0.0,2020-03-25,76.0,59.0,0.2177650429799427,67.5,0.19340974212034384,0.012375259361723151,3.306315789473684,3.7226666666666666,-0.2544761904761903,17.0,15.0,7.0,3.0,0.0,0.0,1.0,0.0,0.5,0.125,-0.04166666666666666,inf,5.76,1.4399999999999995,5.0,0.0,0.0,0.0,0.0
1054,Maryland,583.0,0.0,4.0,0.0,2020-03-26,158.0,76.0,0.37176470588235294,117.0,0.2752941176470588,0.08188437552671496,1.9367088607594936,2.6153846153846154,-1.1072820512820511,18.0,16.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,inf,inf,inf,6.0,0.0,0.0,0.0,0.0
1055,Maryland,775.0,0.0,5.0,0.0,2020-03-27,192.0,158.0,0.3293310463121784,175.0,0.30017152658662094,0.02487740893956214,2.18625,2.398628571428571,-0.2167560439560443,19.0,17.0,9.0,5.0,0.0,1.0,0.0,0.25,0.5,0.125,0.125,2.88,5.76,-inf,7.0,0.0,0.0,0.0,0.0
1056,Maryland,995.0,0.0,5.0,0.0,2020-03-28,220.0,192.0,0.2838709677419355,206.0,0.2658064516129032,-0.03436507497371771,2.536363636363636,2.7087378640776696,0.3101092926490985,20.0,18.0,10.0,6.0,0.0,0.0,1.0,0.0,0.5,0.1,-0.024999999999999994,inf,7.199999999999999,1.4399999999999995,8.0,0.0,0.0,0.0,0.0
1057,Maryland,1239.0,0.0,10.0,0.0,2020-03-29,244.0,220.0,0.24522613065326634,232.0,0.23316582914572864,-0.032640622467174585,2.9360655737704917,3.0879310344827586,0.37919317040508904,21.0,19.0,11.0,7.0,1.0,5.0,0.0,1.0,2.5,0.5,0.4,0.72,1.44,-5.76,9.0,1.0,0.0,0.0,0.0
1058,Maryland,1413.0,0.0,15.0,0.0,2020-03-30,174.0,244.0,0.14043583535108958,209.0,0.16868442292171107,-0.06448140622401757,5.126896551724138,4.2683253588516745,1.180394324368916,22.0,20.0,12.0,8.0,2.0,5.0,5.0,0.5,5.0,0.5,0.0,1.44,1.44,0.0,10.0,2.0,0.0,0.0,0.0
1059,Maryland,1660.0,0.0,18.0,0.0,2020-03-31,247.0,174.0,0.17480537862703469,210.5,0.14897381457891012,-0.019710608342800945,4.118866396761133,4.833064133016626,0.5647387741649519,23.0,21.0,13.0,9.0,3.0,3.0,5.0,0.2,4.0,0.26666666666666666,-0.23333333333333334,3.5999999999999996,2.6999999999999997,1.2599999999999998,11.0,3.0,0.0,0.0,0.0
1060,Maryland,1986.0,0.0,31.0,0.0,2020-04-01,326.0,247.0,0.1963855421686747,286.5,0.17259036144578313,0.023616546866873006,3.666257668711656,4.171727748691099,-0.6613363843255273,24.0,22.0,14.0,10.0,4.0,13.0,3.0,0.7222222222222222,8.0,0.4444444444444444,0.17777777777777776,0.9969230769230769,1.62,-1.0799999999999996,12.0,4.0,0.0,0.0,0.0
1061,Maryland,2331.0,0.0,36.0,0.0,2020-04-02,345.0,326.0,0.17371601208459214,335.5,0.168932527693857,-0.0036578337519261317,4.144695652173913,4.262056631892698,0.09032888320159849,25.0,23.0,15.0,11.0,5.0,5.0,13.0,0.16129032258064516,9.0,0.2903225806451613,-0.1541218637992831,4.4639999999999995,2.4799999999999995,0.8599999999999994,13.0,5.0,0.0,0.0,0.0
1062,Maryland,2758.0,0.0,43.0,0.0,2020-04-03,427.0,345.0,0.1831831831831832,386.0,0.1655941655941656,-0.0033383620996914054,3.9304918032786884,4.347979274611399,0.08592264271870143,26.0,24.0,16.0,12.0,6.0,7.0,5.0,0.19444444444444445,6.0,0.16666666666666666,-0.12365591397849465,3.702857142857143,4.32,1.8400000000000007,14.0,6.0,0.0,0.0,0.0
1063,Maryland,3125.0,0.0,54.0,0.0,2020-04-04,367.0,427.0,0.13306744017403915,397.0,0.14394488759970994,-0.02164927799445565,5.410790190735695,5.001914357682619,0.6539350830712198,27.0,25.0,17.0,13.0,7.0,11.0,7.0,0.2558139534883721,9.0,0.20930232558139536,0.0426356589147287,2.8145454545454545,3.4399999999999995,-0.8800000000000008,15.0,7.0,0.0,0.0,0.0
1064,Maryland,3617.0,0.0,67.0,0.0,2020-04-05,492.0,367.0,0.15744,429.5,0.13744,-0.006504887599709935,4.573170731707317,5.238649592549476,0.236735234866857,28.0,26.0,18.0,14.0,8.0,13.0,11.0,0.24074074074074073,12.0,0.2222222222222222,0.01291989664082685,2.9907692307692306,3.24,-0.1999999999999993,16.0,8.0,0.0,0.0,0.0
1065,Maryland,4045.0,0.0,91.0,0.0,2020-04-06,428.0,492.0,0.11833010782416367,460.0,0.1271772186895217,-0.010262781310478308,6.084672897196262,5.661391304347826,0.4227417117983503,29.0,27.0,19.0,15.0,9.0,24.0,13.0,0.3582089552238806,18.5,0.27611940298507465,0.05389718076285244,2.0100000000000002,2.607567567567567,-0.6324324324324331,17.0,9.0,0.0,0.0,0.0
1066,Maryland,4371.0,0.0,103.0,0.0,2020-04-07,326.0,428.0,0.08059332509270704,377.0,0.09320148331273177,-0.033975735376789926,8.933742331288343,7.725198938992042,2.063807634644216,30.0,28.0,20.0,16.0,10.0,12.0,24.0,0.13186813186813187,18.0,0.1978021978021978,-0.07831720518287685,5.46,3.64,1.032432432432433,18.0,10.0,1.0,0.0,0.0
1067,Maryland,5529.0,0.0,124.0,0.0,2020-04-08,1158.0,326.0,0.26492793411118737,742.0,0.16975520475863648,0.07655372144590471,2.717720207253886,4.241401617250673,-3.4837973217413687,31.0,29.0,21.0,17.0,11.0,21.0,12.0,0.20388349514563106,16.5,0.16019417475728157,-0.03760802304491623,3.5314285714285716,4.494545454545454,0.854545454545454,19.0,11.0,2.0,0.0,0.0
1068,Maryland,6185.0,0.0,138.0,0.0,2020-04-09,656.0,1158.0,0.11864713329716042,907.0,0.16404413094592152,-0.005711073812714962,6.068414634146341,4.3890628445424476,0.1476612272917741,32.0,30.0,22.0,18.0,12.0,14.0,21.0,0.11290322580645161,17.5,0.14112903225806453,-0.019065142499217036,6.377142857142857,5.101714285714285,0.6071688311688312,20.0,12.0,3.0,0.0,0.0
1069,Maryland,6968.0,0.0,171.0,0.0,2020-04-10,783.0,656.0,0.12659660468876313,719.5,0.11632983023443816,-0.04771430071148336,5.68735632183908,6.189298123697012,1.8002352791545642,33.0,31.0,23.0,19.0,13.0,33.0,14.0,0.2391304347826087,23.5,0.17028985507246377,0.029160822814399245,3.0109090909090908,4.228085106382978,-0.8736291793313073,21.0,13.0,4.0,0.0,0.0
1070,Maryland,7694.0,0.0,206.0,0.0,2020-04-11,726.0,783.0,0.10419058553386912,754.5,0.10828071182548794,-0.008049118408950215,6.9104132231404956,6.649383697813121,0.4600855741161096,34.0,32.0,24.0,20.0,14.0,35.0,33.0,0.2046783625730994,34.0,0.19883040935672514,0.02854055428426136,3.517714285714286,3.621176470588235,-0.6069086357947429,22.0,14.0,5.0,0.0,0.0
1071,Maryland,8225.0,7989.0,236.0,0.0,2020-04-12,531.0,726.0,0.06901481674031713,628.5,0.0816870288536522,-0.026593682971835744,10.432542372881356,8.814128878281622,2.1647451804685005,35.0,33.0,25.0,21.0,15.0,30.0,35.0,0.14563106796116504,32.5,0.15776699029126215,-0.041063419065462986,4.944,4.563692307692307,0.9425158371040716,23.0,15.0,6.0,0.0,0.0
1072,Maryland,8936.0,8674.0,262.0,0.0,2020-04-13,711.0,531.0,0.08644376899696049,621.0,0.0755015197568389,-0.006185509096813299,8.329113924050633,9.53623188405797,0.7221030057763489,36.0,34.0,26.0,22.0,16.0,26.0,30.0,0.11016949152542373,28.0,0.11864406779661017,-0.03912292249465198,6.535384615384615,6.0685714285714285,1.5048791208791217,24.0,16.0,7.0,1.0,0.0
1073,Maryland,9472.0,9170.0,302.0,0.0,2020-04-14,536.0,711.0,0.05998209489704566,623.5,0.06977394807520143,-0.0057275716816374694,12.003582089552237,10.319037690457098,0.7828058063991268,37.0,35.0,27.0,23.0,17.0,40.0,26.0,0.15267175572519084,33.0,0.12595419847328243,0.007310130676672258,4.715999999999999,5.716363636363637,-0.35220779220779175,25.0,17.0,8.0,2.0,0.0
1074,Maryland,10032.0,9721.0,311.0,0.0,2020-04-15,560.0,536.0,0.05912162162162162,548.0,0.05785472972972973,-0.011919218345471702,12.178285714285714,12.444963503649635,2.125925813192538,38.0,36.0,28.0,24.0,18.0,9.0,40.0,0.029801324503311258,24.5,0.08112582781456953,-0.044828370658712896,24.16,8.875102040816326,3.1587384044526896,26.0,18.0,9.0,3.0,0.0
1075,Maryland,10784.0,10465.0,319.0,0.0,2020-04-16,752.0,560.0,0.07496012759170653,656.0,0.06539074960127592,0.007536019871546187,9.605106382978724,11.010731707317072,-1.434231796332563,39.0,37.0,29.0,25.0,19.0,8.0,9.0,0.02572347266881029,8.5,0.027331189710610933,-0.0537946381039586,27.99,26.343529411764703,17.468427370948376,27.0,19.0,10.0,4.0,0.0
1076,Maryland,11572.0,11238.0,334.0,0.0,2020-04-17,788.0,752.0,0.07307121661721068,770.0,0.07140207715133531,0.006011327550059398,9.853401015228426,10.083740259740258,-0.926991447576814,40.0,38.0,30.0,26.0,20.0,15.0,8.0,0.047021943573667714,11.5,0.03605015673981191,0.00871896702920098,15.312,19.972173913043477,-6.3713554987212255,28.0,20.0,11.0,5.0,0.0
1077,Maryland,12326.0,11905.0,421.0,0.0,2020-04-18,754.0,788.0,0.06515727618389215,771.0,0.06662633944002766,-0.004775737711307654,11.050185676392573,10.806536964980543,0.7227967052402846,41.0,39.0,31.0,27.0,21.0,87.0,15.0,0.26047904191616766,51.0,0.15269461077844312,0.11664445403863122,2.7641379310344827,4.715294117647058,-15.256879795396419,29.0,21.0,12.0,6.0,0.0
1078,Maryland,12847.0,12386.0,461.0,0.0,2020-04-19,521.0,754.0,0.04226837579101087,637.5,0.0517199415868895,-0.014906397853138159,17.034011516314777,13.921129411764706,3.1145924467841635,42.0,40.0,32.0,28.0,22.0,40.0,87.0,0.09501187648456057,63.5,0.1508313539192399,-0.0018632568592032162,7.578,4.773543307086614,0.05824918943955559,30.0,22.0,13.0,7.0,0.0
1079,Maryland,13684.0,13102.0,582.0,0.0,2020-04-20,837.0,521.0,0.0651513972133572,679.0,0.05285280610259205,0.0011328645157025474,11.051182795698924,13.622739322533135,-0.29839008923157095,43.0,41.0,33.0,29.0,23.0,121.0,40.0,0.26247288503253796,80.5,0.17462039045553146,0.023789036536291552,2.7431404958677685,4.123229813664596,-0.6503134934220176,31.0,23.0,14.0,8.0,0.0
1080,Maryland,14193.0,13541.0,652.0,0.0,2020-04-21,509.0,837.0,0.03719672610347852,673.0,0.04918152586962876,-0.0036712802329632865,19.356542239685655,14.63964338781575,1.0169040652826151,44.0,42.0,34.0,30.0,24.0,70.0,121.0,0.12027491408934708,95.5,0.1640893470790378,-0.01053104337649366,5.986285714285714,4.387853403141361,0.26462358947676456,32.0,24.0,15.0,9.0,0.0
1081,Maryland,14775.0,14077.0,698.0,0.0,2020-04-22,582.0,509.0,0.04100612978228704,545.5,0.038434439512435706,-0.010747086357193056,17.558350515463918,18.733198900091658,4.093555512275907,45.0,43.0,35.0,31.0,25.0,46.0,70.0,0.0705521472392638,58.0,0.08895705521472393,-0.07513229186431387,10.205217391304348,8.093793103448276,3.7059397003069146,33.0,25.0,16.0,10.0,0.0
1082,Massachusetts,2.0,0.0,0.0,0.0,2020-02-01,2.0,0.0,1.0,1.0,1.0,,0.72,0.72,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1083,Massachusetts,1.0,0.0,0.0,1.0,2020-02-28,-1.0,2.0,-0.5,0.5,0.25,-0.75,-1.44,2.88,2.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1084,Massachusetts,1.0,0.0,0.0,0.0,2020-03-03,0.0,-1.0,0.0,-0.5,-0.5,-0.75,inf,-1.44,-4.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1085,Massachusetts,7.0,0.0,0.0,1.0,2020-03-06,6.0,0.0,6.0,3.0,3.0,3.5,0.12,0.24,1.68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1086,Massachusetts,2.0,0.0,0.0,0.0,2020-03-07,-5.0,6.0,-0.7142857142857143,0.5,0.07142857142857142,-2.9285714285714284,-1.008,10.08,9.84,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1087,Massachusetts,23.0,0.0,0.0,1.0,2020-03-08,21.0,-5.0,10.5,8.0,4.0,3.9285714285714284,0.06857142857142857,0.18,-9.9,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1088,Massachusetts,92.0,0.0,0.0,1.0,2020-03-10,69.0,21.0,3.0,45.0,1.9565217391304348,-2.0434782608695654,0.24,0.368,0.188,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1089,Massachusetts,218.0,0.0,0.0,2.0,2020-03-11,126.0,69.0,1.3695652173913044,97.5,1.059782608695652,-0.8967391304347827,0.5257142857142857,0.6793846153846154,0.31138461538461537,6.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1090,Massachusetts,108.0,0.0,0.0,1.0,2020-03-12,-110.0,126.0,-0.5045871559633027,8.0,0.03669724770642202,-1.02308536098923,-1.426909090909091,19.619999999999997,18.94061538461538,7.0,5.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1091,Massachusetts,164.0,0.0,0.0,1.0,2020-03-14,56.0,-110.0,0.5185185185185185,-27.0,-0.25,-0.286697247706422,1.3885714285714286,-2.88,-22.499999999999996,8.0,6.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1092,Massachusetts,197.0,0.0,0.0,1.0,2020-03-16,33.0,56.0,0.20121951219512196,44.5,0.27134146341463417,0.5213414634146342,3.5781818181818177,2.6534831460674155,5.533483146067415,9.0,7.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1093,Massachusetts,218.0,0.0,0.0,1.0,2020-03-17,21.0,33.0,0.1065989847715736,27.0,0.13705583756345177,-0.1342856258511824,6.7542857142857144,5.253333333333333,2.5998501872659174,10.0,8.0,5.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1094,Massachusetts,218.0,0.0,0.0,0.0,2020-03-18,0.0,21.0,0.0,10.5,0.0481651376146789,-0.08889069994877287,inf,14.948571428571427,9.695238095238093,11.0,9.0,6.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1095,Massachusetts,328.0,0.0,0.0,0.0,2020-03-19,110.0,0.0,0.5045871559633027,55.0,0.25229357798165136,0.20412844036697247,1.426909090909091,2.853818181818182,-12.094753246753244,12.0,10.0,7.0,1.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1096,Massachusetts,413.0,0.0,1.0,0.0,2020-03-20,85.0,110.0,0.25914634146341464,97.5,0.2972560975609756,0.044962519579324234,2.7783529411764705,2.4221538461538463,-0.4316643356643355,13.0,11.0,8.0,2.0,0.0,1.0,0.0,inf,0.5,inf,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1097,Massachusetts,525.0,0.0,1.0,0.0,2020-03-21,112.0,85.0,0.2711864406779661,98.5,0.23849878934624696,-0.05875730821472863,2.655,3.0188832487309645,0.5967294025771182,14.0,12.0,9.0,3.0,0.0,0.0,1.0,0.0,0.5,0.5,-inf,inf,1.44,1.44,0.0,0.0,0.0,0.0,0.0
1098,Massachusetts,646.0,0.0,5.0,0.0,2020-03-22,121.0,112.0,0.23047619047619047,116.5,0.2219047619047619,-0.016594027441485054,3.12396694214876,3.244635193133047,0.22575194440208257,15.0,13.0,10.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,1.5,0.18,0.36,-1.08,1.0,0.0,0.0,0.0,0.0
1099,Massachusetts,777.0,0.0,9.0,0.0,2020-03-23,131.0,121.0,0.20278637770897834,126.0,0.19504643962848298,-0.026858322276278934,3.550534351145038,3.6914285714285713,0.44679337829552423,16.0,14.0,11.0,5.0,0.0,4.0,4.0,0.8,4.0,0.8,-1.2,0.8999999999999999,0.8999999999999999,0.5399999999999999,2.0,1.0,0.0,0.0,0.0
1100,Massachusetts,1159.0,0.0,11.0,0.0,2020-03-24,382.0,131.0,0.49163449163449163,256.5,0.3301158301158301,0.13506939048734715,1.4645026178010472,2.181052631578947,-1.5103759398496241,17.0,15.0,12.0,6.0,1.0,2.0,4.0,0.2222222222222222,3.0,0.3333333333333333,-0.46666666666666673,3.24,2.16,1.2600000000000002,3.0,2.0,0.0,0.0,0.0
1101,Massachusetts,1838.0,0.0,15.0,0.0,2020-03-25,679.0,382.0,0.5858498705780846,530.5,0.45772217428817946,0.12760634417234934,1.2289837997054491,1.5730065975494816,-0.6080460340294656,18.0,16.0,13.0,7.0,2.0,4.0,2.0,0.36363636363636365,3.0,0.2727272727272727,-0.06060606060606061,1.98,2.64,0.48,4.0,3.0,0.0,0.0,0.0
1102,Massachusetts,2417.0,0.0,25.0,0.0,2020-03-26,579.0,679.0,0.3150163220892274,629.0,0.34221980413492925,-0.11550237015325021,2.28559585492228,2.103910969793323,0.5309043722438413,19.0,17.0,14.0,8.0,3.0,10.0,4.0,0.6666666666666666,7.0,0.4666666666666667,0.19393939393939397,1.08,1.5428571428571427,-1.0971428571428574,5.0,4.0,0.0,0.0,0.0
1103,Massachusetts,3240.0,0.0,35.0,0.0,2020-03-27,823.0,579.0,0.3405047579644187,701.0,0.2900289615225486,-0.05219084261238066,2.114507897934386,2.4825106990014265,0.3785997292081036,20.0,18.0,15.0,9.0,4.0,10.0,10.0,0.4,10.0,0.4,-0.06666666666666665,1.7999999999999998,1.7999999999999998,0.2571428571428571,6.0,5.0,0.0,0.0,0.0
1104,Massachusetts,4257.0,0.0,44.0,0.0,2020-03-28,1017.0,823.0,0.3138888888888889,920.0,0.2839506172839506,-0.006078344238597988,2.293805309734513,2.5356521739130433,0.053141474911616804,21.0,19.0,16.0,10.0,5.0,9.0,10.0,0.2571428571428571,9.5,0.2714285714285714,-0.12857142857142861,2.8000000000000003,2.6526315789473687,0.8526315789473689,7.0,6.0,0.0,0.0,0.0
1105,Massachusetts,4955.0,0.0,48.0,0.0,2020-03-29,698.0,1017.0,0.1639652337326756,857.5,0.20143293399107354,-0.08251768329287706,4.3911747851002865,3.5743906705539357,1.0387384966408924,22.0,20.0,17.0,11.0,6.0,4.0,9.0,0.09090909090909091,6.5,0.14772727272727273,-0.12370129870129867,7.92,4.873846153846153,2.2212145748987844,8.0,7.0,0.0,0.0,0.0
1106,Massachusetts,5752.0,0.0,56.0,0.0,2020-03-30,797.0,698.0,0.1608476286579213,747.5,0.15085771947527749,-0.05057521451579605,4.476286072772898,4.7727090301003345,1.1983183595463989,23.0,21.0,18.0,12.0,7.0,8.0,4.0,0.16666666666666666,6.0,0.125,-0.022727272727272735,4.32,5.76,0.8861538461538467,9.0,8.0,0.0,0.0,0.0
1107,Massachusetts,6620.0,0.0,89.0,0.0,2020-03-31,868.0,797.0,0.15090403337969402,832.5,0.14473226703755215,-0.006125452437725332,4.771244239631336,4.974702702702703,0.20199367260236833,24.0,22.0,19.0,13.0,8.0,33.0,8.0,0.5892857142857143,20.5,0.36607142857142855,0.24107142857142855,1.2218181818181817,1.966829268292683,-3.793170731707317,10.0,9.0,0.0,0.0,0.0
1108,Massachusetts,7738.0,0.0,122.0,0.0,2020-04-01,1118.0,868.0,0.1688821752265861,993.0,0.15,0.005267732962447841,4.263327370304114,4.8,-0.17470270270270305,25.0,23.0,20.0,14.0,9.0,33.0,33.0,0.3707865168539326,33.0,0.3707865168539326,0.004715088282504054,1.9418181818181817,1.9418181818181817,-0.025011086474501232,11.0,10.0,1.0,0.0,0.0
1109,Massachusetts,8966.0,0.0,154.0,0.0,2020-04-02,1228.0,1118.0,0.15869733781338846,1173.0,0.15158955802532953,0.001589558025329535,4.536938110749186,4.749667519181586,-0.05033248081841357,26.0,24.0,21.0,15.0,10.0,32.0,33.0,0.26229508196721313,32.5,0.26639344262295084,-0.10439307423098176,2.7449999999999997,2.7027692307692304,0.7609510489510487,12.0,11.0,2.0,0.0,0.0
