,Date,Country,NewConfirmed,NewDeaths
2606,2020-02-27,Bosnia and Herzegovina,,
2607,2020-02-28,Bosnia and Herzegovina,,
2608,2020-02-29,Bosnia and Herzegovina,,
2609,2020-03-01,Bosnia and Herzegovina,,
2610,2020-03-02,Bosnia and Herzegovina,,
2611,2020-03-03,Bosnia and Herzegovina,,
2612,2020-03-04,Bosnia and Herzegovina,,
2613,2020-03-05,Bosnia and Herzegovina,,
2614,2020-03-06,Bosnia and Herzegovina,2.0,0.0
2615,2020-03-07,Bosnia and Herzegovina,,
2616,2020-03-08,Bosnia and Herzegovina,,
2617,2020-03-09,Bosnia and Herzegovina,,
2618,2020-03-10,Bosnia and Herzegovina,,
2619,2020-03-11,Bosnia and Herzegovina,,
2620,2020-03-12,Bosnia and Herzegovina,1.0,0.0
2621,2020-03-13,Bosnia and Herzegovina,0.0,0.0
2622,2020-03-14,Bosnia and Herzegovina,,
2623,2020-03-15,Bosnia and Herzegovina,,
2624,2020-03-16,Bosnia and Herzegovina,15.0,0.0
2625,2020-03-17,Bosnia and Herzegovina,3.0,0.0
2626,2020-03-18,Bosnia and Herzegovina,0.0,0.0
2627,2020-03-19,Bosnia and Herzegovina,15.0,0.0
2628,2020-03-20,Bosnia and Herzegovina,8.0,0.0
2629,2020-03-21,Bosnia and Herzegovina,0.0,0.0
2630,2020-03-22,Bosnia and Herzegovina,48.0,1.0
2631,2020-03-23,Bosnia and Herzegovina,33.0,0.0
2632,2020-03-24,Bosnia and Herzegovina,4.0,0.0
2633,2020-03-25,Bosnia and Herzegovina,33.0,1.0
2634,2020-03-26,Bosnia and Herzegovina,19.0,1.0
2635,2020-03-27,Bosnia and Herzegovina,0.0,0.0
2636,2020-03-28,Bosnia and Herzegovina,48.0,0.0
2637,2020-03-29,Bosnia and Herzegovina,28.0,2.0
2638,2020-03-30,Bosnia and Herzegovina,66.0,1.0
2639,2020-03-31,Bosnia and Herzegovina,30.0,2.0
2640,2020-04-01,Bosnia and Herzegovina,60.0,4.0
2641,2020-04-02,Bosnia and Herzegovina,51.0,1.0
2642,2020-04-03,Bosnia and Herzegovina,68.0,4.0
2643,2020-04-04,Bosnia and Herzegovina,54.0,1.0
2644,2020-04-05,Bosnia and Herzegovina,46.0,3.0
2645,2020-04-06,Bosnia and Herzegovina,31.0,3.0
2646,2019-12-31,Botswana,,
2647,2020-01-01,Botswana,,
2648,2020-01-02,Botswana,,
2649,2020-01-03,Botswana,,
2650,2020-01-04,Botswana,,
2651,2020-01-05,Botswana,,
2652,2020-01-06,Botswana,,
2653,2020-01-07,Botswana,,
2654,2020-01-08,Botswana,,
2655,2020-01-09,Botswana,,
2656,2020-01-10,Botswana,,
2657,2020-01-11,Botswana,,
2658,2020-01-12,Botswana,,
2659,2020-01-13,Botswana,,
2660,2020-01-14,Botswana,,
2661,2020-01-15,Botswana,,
2662,2020-01-16,Botswana,,
2663,2020-01-17,Botswana,,
2664,2020-01-18,Botswana,,
2665,2020-01-19,Botswana,,
2666,2020-01-20,Botswana,,
2667,2020-01-21,Botswana,,
2668,2020-01-22,Botswana,,
2669,2020-01-23,Botswana,,
2670,2020-01-24,Botswana,,
2671,2020-01-25,Botswana,,
2672,2020-01-26,Botswana,,
2673,2020-01-27,Botswana,,
2674,2020-01-28,Botswana,,
2675,2020-01-29,Botswana,,
2676,2020-01-30,Botswana,,
2677,2020-01-31,Botswana,,
2678,2020-02-01,Botswana,,
2679,2020-02-02,Botswana,,
2680,2020-02-03,Botswana,,
2681,2020-02-04,Botswana,,
2682,2020-02-05,Botswana,,
2683,2020-02-06,Botswana,,
2684,2020-02-07,Botswana,,
2685,2020-02-08,Botswana,,
2686,2020-02-09,Botswana,,
2687,2020-02-10,Botswana,,
2688,2020-02-11,Botswana,,
2689,2020-02-12,Botswana,,
2690,2020-02-13,Botswana,,
2691,2020-02-14,Botswana,,
2692,2020-02-15,Botswana,,
2693,2020-02-16,Botswana,,
2694,2020-02-17,Botswana,,
2695,2020-02-18,Botswana,,
2696,2020-02-19,Botswana,,
2697,2020-02-20,Botswana,,
2698,2020-02-21,Botswana,,
2699,2020-02-22,Botswana,,
2700,2020-02-23,Botswana,,
2701,2020-02-24,Botswana,,
2702,2020-02-25,Botswana,,
2703,2020-02-26,Botswana,,
2704,2020-02-27,Botswana,,
2705,2020-02-28,Botswana,,
2706,2020-02-29,Botswana,,
2707,2020-03-01,Botswana,,
2708,2020-03-02,Botswana,,
2709,2020-03-03,Botswana,,
2710,2020-03-04,Botswana,,
2711,2020-03-05,Botswana,,
2712,2020-03-06,Botswana,,
2713,2020-03-07,Botswana,,
2714,2020-03-08,Botswana,,
2715,2020-03-09,Botswana,,
2716,2020-03-10,Botswana,,
2717,2020-03-11,Botswana,,
2718,2020-03-12,Botswana,,
2719,2020-03-13,Botswana,,
2720,2020-03-14,Botswana,,
2721,2020-03-15,Botswana,,
2722,2020-03-16,Botswana,,
2723,2020-03-17,Botswana,,
2724,2020-03-18,Botswana,,
2725,2020-03-19,Botswana,,
2726,2020-03-20,Botswana,,
2727,2020-03-21,Botswana,,
2728,2020-03-22,Botswana,,
2729,2020-03-23,Botswana,,
2730,2020-03-24,Botswana,,
2731,2020-03-25,Botswana,,
2732,2020-03-26,Botswana,,
2733,2020-03-27,Botswana,,
2734,2020-03-28,Botswana,,
2735,2020-03-29,Botswana,,
2736,2020-03-30,Botswana,,
2737,2020-03-31,Botswana,,
2738,2020-04-01,Botswana,3.0,0.0
2739,2020-04-02,Botswana,1.0,1.0
2740,2020-04-03,Botswana,0.0,0.0
2741,2020-04-04,Botswana,0.0,0.0
2742,2020-04-05,Botswana,0.0,0.0
2743,2020-04-06,Botswana,2.0,0.0
2744,2019-12-31,Brazil,0.0,0.0
2745,2020-01-01,Brazil,0.0,0.0
2746,2020-01-02,Brazil,0.0,0.0
2747,2020-01-03,Brazil,0.0,0.0
2748,2020-01-04,Brazil,0.0,0.0
2749,2020-01-05,Brazil,0.0,0.0
2750,2020-01-06,Brazil,0.0,0.0
2751,2020-01-07,Brazil,0.0,0.0
2752,2020-01-08,Brazil,0.0,0.0
2753,2020-01-09,Brazil,0.0,0.0
2754,2020-01-10,Brazil,0.0,0.0
2755,2020-01-11,Brazil,0.0,0.0
2756,2020-01-12,Brazil,0.0,0.0
2757,2020-01-13,Brazil,0.0,0.0
2758,2020-01-14,Brazil,0.0,0.0
2759,2020-01-15,Brazil,0.0,0.0
2760,2020-01-16,Brazil,0.0,0.0
2761,2020-01-17,Brazil,0.0,0.0
2762,2020-01-18,Brazil,0.0,0.0
2763,2020-01-19,Brazil,0.0,0.0
2764,2020-01-20,Brazil,0.0,0.0
2765,2020-01-21,Brazil,0.0,0.0
2766,2020-01-22,Brazil,0.0,0.0
2767,2020-01-23,Brazil,0.0,0.0
2768,2020-01-24,Brazil,0.0,0.0
2769,2020-01-25,Brazil,0.0,0.0
2770,2020-01-26,Brazil,0.0,0.0
2771,2020-01-27,Brazil,0.0,0.0
2772,2020-01-28,Brazil,0.0,0.0
2773,2020-01-29,Brazil,0.0,0.0
2774,2020-01-30,Brazil,0.0,0.0
2775,2020-01-31,Brazil,0.0,0.0
2776,2020-02-01,Brazil,0.0,0.0
2777,2020-02-02,Brazil,0.0,0.0
2778,2020-02-03,Brazil,0.0,0.0
2779,2020-02-04,Brazil,0.0,0.0
2780,2020-02-05,Brazil,0.0,0.0
2781,2020-02-06,Brazil,0.0,0.0
2782,2020-02-07,Brazil,0.0,0.0
2783,2020-02-08,Brazil,0.0,0.0
2784,2020-02-09,Brazil,0.0,0.0
2785,2020-02-10,Brazil,0.0,0.0
2786,2020-02-11,Brazil,0.0,0.0
2787,2020-02-12,Brazil,0.0,0.0
2788,2020-02-13,Brazil,0.0,0.0
2789,2020-02-14,Brazil,0.0,0.0
2790,2020-02-15,Brazil,0.0,0.0
2791,2020-02-16,Brazil,0.0,0.0
2792,2020-02-17,Brazil,0.0,0.0
2793,2020-02-18,Brazil,0.0,0.0
2794,2020-02-19,Brazil,0.0,0.0
2795,2020-02-20,Brazil,0.0,0.0
2796,2020-02-21,Brazil,0.0,0.0
2797,2020-02-22,Brazil,0.0,0.0
2798,2020-02-23,Brazil,0.0,0.0
2799,2020-02-24,Brazil,0.0,0.0
2800,2020-02-25,Brazil,0.0,0.0
2801,2020-02-26,Brazil,1.0,0.0
2802,2020-02-27,Brazil,0.0,0.0
2803,2020-02-28,Brazil,0.0,0.0
2804,2020-02-29,Brazil,0.0,0.0
2805,2020-03-01,Brazil,1.0,0.0
2806,2020-03-02,Brazil,0.0,0.0
2807,2020-03-03,Brazil,,
2808,2020-03-04,Brazil,,
2809,2020-03-05,Brazil,1.0,0.0
2810,2020-03-06,Brazil,5.0,0.0
2811,2020-03-07,Brazil,5.0,0.0
2812,2020-03-08,Brazil,0.0,0.0
2813,2020-03-09,Brazil,12.0,0.0
2814,2020-03-10,Brazil,,
2815,2020-03-11,Brazil,9.0,0.0
2816,2020-03-12,Brazil,18.0,0.0
2817,2020-03-13,Brazil,25.0,0.0
2818,2020-03-14,Brazil,21.0,0.0
2819,2020-03-15,Brazil,23.0,0.0
2820,2020-03-16,Brazil,79.0,0.0
2821,2020-03-17,Brazil,34.0,0.0
2822,2020-03-18,Brazil,57.0,1.0
2823,2020-03-19,Brazil,137.0,3.0
2824,2020-03-20,Brazil,193.0,2.0
2825,2020-03-21,Brazil,283.0,5.0
2826,2020-03-22,Brazil,224.0,7.0
2827,2020-03-23,Brazil,418.0,7.0
2828,2020-03-24,Brazil,345.0,9.0
2829,2020-03-25,Brazil,310.0,12.0
2830,2020-03-26,Brazil,232.0,11.0
2831,2020-03-27,Brazil,482.0,20.0
2832,2020-03-28,Brazil,502.0,15.0
2833,2020-03-29,Brazil,487.0,22.0
2834,2020-03-30,Brazil,352.0,22.0
2835,2020-03-31,Brazil,323.0,23.0
2836,2020-04-01,Brazil,1138.0,42.0
2837,2020-04-02,Brazil,1119.0,40.0
2838,2020-04-03,Brazil,1074.0,58.0
2839,2020-04-04,Brazil,1146.0,60.0
2840,2020-04-05,Brazil,1222.0,73.0
2841,2020-04-06,Brazil,852.0,54.0
2842,2019-12-31,British Virgin Islands,,
2843,2020-01-01,British Virgin Islands,,
2844,2020-01-02,British Virgin Islands,,
2845,2020-01-03,British Virgin Islands,,
2846,2020-01-04,British Virgin Islands,,
2847,2020-01-05,British Virgin Islands,,
2848,2020-01-06,British Virgin Islands,,
2849,2020-01-07,British Virgin Islands,,
2850,2020-01-08,British Virgin Islands,,
2851,2020-01-09,British Virgin Islands,,
2852,2020-01-10,British Virgin Islands,,
2853,2020-01-11,British Virgin Islands,,
2854,2020-01-12,British Virgin Islands,,
2855,2020-01-13,British Virgin Islands,,
2856,2020-01-14,British Virgin Islands,,
2857,2020-01-15,British Virgin Islands,,
2858,2020-01-16,British Virgin Islands,,
2859,2020-01-17,British Virgin Islands,,
2860,2020-01-18,British Virgin Islands,,
2861,2020-01-19,British Virgin Islands,,
2862,2020-01-20,British Virgin Islands,,
2863,2020-01-21,British Virgin Islands,,
2864,2020-01-22,British Virgin Islands,,
2865,2020-01-23,British Virgin Islands,,
2866,2020-01-24,British Virgin Islands,,
2867,2020-01-25,British Virgin Islands,,
2868,2020-01-26,British Virgin Islands,,
2869,2020-01-27,British Virgin Islands,,
2870,2020-01-28,British Virgin Islands,,
2871,2020-01-29,British Virgin Islands,,
2872,2020-01-30,British Virgin Islands,,
2873,2020-01-31,British Virgin Islands,,
2874,2020-02-01,British Virgin Islands,,
2875,2020-02-02,British Virgin Islands,,
2876,2020-02-03,British Virgin Islands,,
2877,2020-02-04,British Virgin Islands,,
2878,2020-02-05,British Virgin Islands,,
2879,2020-02-06,British Virgin Islands,,
2880,2020-02-07,British Virgin Islands,,
2881,2020-02-08,British Virgin Islands,,
2882,2020-02-09,British Virgin Islands,,
2883,2020-02-10,British Virgin Islands,,
2884,2020-02-11,British Virgin Islands,,
2885,2020-02-12,British Virgin Islands,,
2886,2020-02-13,British Virgin Islands,,
2887,2020-02-14,British Virgin Islands,,
2888,2020-02-15,British Virgin Islands,,
2889,2020-02-16,British Virgin Islands,,
2890,2020-02-17,British Virgin Islands,,
2891,2020-02-18,British Virgin Islands,,
2892,2020-02-19,British Virgin Islands,,
2893,2020-02-20,British Virgin Islands,,
2894,2020-02-21,British Virgin Islands,,
2895,2020-02-22,British Virgin Islands,,
2896,2020-02-23,British Virgin Islands,,
2897,2020-02-24,British Virgin Islands,,
2898,2020-02-25,British Virgin Islands,,
2899,2020-02-26,British Virgin Islands,,
2900,2020-02-27,British Virgin Islands,,
2901,2020-02-28,British Virgin Islands,,
2902,2020-02-29,British Virgin Islands,,
2903,2020-03-01,British Virgin Islands,,
2904,2020-03-02,British Virgin Islands,,
2905,2020-03-03,British Virgin Islands,,
2906,2020-03-04,British Virgin Islands,,
2907,2020-03-05,British Virgin Islands,,
2908,2020-03-06,British Virgin Islands,,
2909,2020-03-07,British Virgin Islands,,
2910,2020-03-08,British Virgin Islands,,
2911,2020-03-09,British Virgin Islands,,
2912,2020-03-10,British Virgin Islands,,
2913,2020-03-11,British Virgin Islands,,
2914,2020-03-12,British Virgin Islands,,
2915,2020-03-13,British Virgin Islands,,
2916,2020-03-14,British Virgin Islands,,
2917,2020-03-15,British Virgin Islands,,
2918,2020-03-16,British Virgin Islands,,
2919,2020-03-17,British Virgin Islands,,
2920,2020-03-18,British Virgin Islands,,
2921,2020-03-19,British Virgin Islands,,
2922,2020-03-20,British Virgin Islands,,
2923,2020-03-21,British Virgin Islands,,
2924,2020-03-22,British Virgin Islands,,
2925,2020-03-23,British Virgin Islands,,
2926,2020-03-24,British Virgin Islands,,
2927,2020-03-25,British Virgin Islands,,
2928,2020-03-26,British Virgin Islands,,
2929,2020-03-27,British Virgin Islands,2.0,0.0
2930,2020-03-28,British Virgin Islands,0.0,0.0
2931,2020-03-29,British Virgin Islands,0.0,0.0
2932,2020-03-30,British Virgin Islands,0.0,0.0
2933,2020-03-31,British Virgin Islands,1.0,0.0
2934,2020-04-01,British Virgin Islands,0.0,0.0
2935,2020-04-02,British Virgin Islands,0.0,0.0
2936,2020-04-03,British Virgin Islands,0.0,0.0
2937,2020-04-04,British Virgin Islands,0.0,0.0
2938,2020-04-05,British Virgin Islands,0.0,0.0
2939,2020-04-06,British Virgin Islands,0.0,0.0
2940,2019-12-31,Brunei,,
2941,2020-01-01,Brunei,,
2942,2020-01-02,Brunei,,
2943,2020-01-03,Brunei,,
2944,2020-01-04,Brunei,,
2945,2020-01-05,Brunei,,
2946,2020-01-06,Brunei,,
2947,2020-01-07,Brunei,,
2948,2020-01-08,Brunei,,
2949,2020-01-09,Brunei,,
2950,2020-01-10,Brunei,,
2951,2020-01-11,Brunei,,
2952,2020-01-12,Brunei,,
2953,2020-01-13,Brunei,,
2954,2020-01-14,Brunei,,
2955,2020-01-15,Brunei,,
2956,2020-01-16,Brunei,,
2957,2020-01-17,Brunei,,
2958,2020-01-18,Brunei,,
2959,2020-01-19,Brunei,,
2960,2020-01-20,Brunei,,
2961,2020-01-21,Brunei,,
2962,2020-01-22,Brunei,,
2963,2020-01-23,Brunei,,
2964,2020-01-24,Brunei,,
2965,2020-01-25,Brunei,,
2966,2020-01-26,Brunei,,
2967,2020-01-27,Brunei,,
2968,2020-01-28,Brunei,,
2969,2020-01-29,Brunei,,
2970,2020-01-30,Brunei,,
2971,2020-01-31,Brunei,,
2972,2020-02-01,Brunei,,
2973,2020-02-02,Brunei,,
2974,2020-02-03,Brunei,,
2975,2020-02-04,Brunei,,
2976,2020-02-05,Brunei,,
2977,2020-02-06,Brunei,,
2978,2020-02-07,Brunei,,
2979,2020-02-08,Brunei,,
2980,2020-02-09,Brunei,,
2981,2020-02-10,Brunei,,
2982,2020-02-11,Brunei,,
2983,2020-02-12,Brunei,,
2984,2020-02-13,Brunei,,
2985,2020-02-14,Brunei,,
2986,2020-02-15,Brunei,,
2987,2020-02-16,Brunei,,
2988,2020-02-17,Brunei,,
2989,2020-02-18,Brunei,,
2990,2020-02-19,Brunei,,
2991,2020-02-20,Brunei,,
2992,2020-02-21,Brunei,,
2993,2020-02-22,Brunei,,
2994,2020-02-23,Brunei,,
2995,2020-02-24,Brunei,,
2996,2020-02-25,Brunei,,
2997,2020-02-26,Brunei,,
2998,2020-02-27,Brunei,,
2999,2020-02-28,Brunei,,
3000,2020-02-29,Brunei,,
3001,2020-03-01,Brunei,,
3002,2020-03-02,Brunei,,
3003,2020-03-03,Brunei,,
3004,2020-03-04,Brunei,,
3005,2020-03-05,Brunei,,
3006,2020-03-06,Brunei,,
3007,2020-03-07,Brunei,,
3008,2020-03-08,Brunei,,
3009,2020-03-09,Brunei,,
3010,2020-03-10,Brunei,1.0,0.0
3011,2020-03-11,Brunei,,
3012,2020-03-12,Brunei,10.0,0.0
3013,2020-03-13,Brunei,14.0,0.0
3014,2020-03-14,Brunei,12.0,0.0
3015,2020-03-15,Brunei,3.0,0.0
3016,2020-03-16,Brunei,10.0,0.0
3017,2020-03-17,Brunei,4.0,0.0
3018,2020-03-18,Brunei,2.0,0.0
3019,2020-03-19,Brunei,12.0,0.0
3020,2020-03-20,Brunei,5.0,0.0
3021,2020-03-21,Brunei,5.0,0.0
3022,2020-03-22,Brunei,5.0,0.0
3023,2020-03-23,Brunei,5.0,0.0
3024,2020-03-24,Brunei,3.0,0.0
3025,2020-03-25,Brunei,13.0,0.0
3026,2020-03-26,Brunei,3.0,0.0
3027,2020-03-27,Brunei,7.0,0.0
3028,2020-03-28,Brunei,1.0,0.0
3029,2020-03-29,Brunei,5.0,1.0
3030,2020-03-30,Brunei,6.0,0.0
3031,2020-03-31,Brunei,1.0,0.0
3032,2020-04-01,Brunei,2.0,0.0
3033,2020-04-02,Brunei,2.0,0.0
3034,2020-04-03,Brunei,2.0,0.0
3035,2020-04-04,Brunei,0.0,0.0
3036,2020-04-05,Brunei,2.0,0.0
3037,2020-04-06,Brunei,0.0,0.0
3038,2019-12-31,Bulgaria,,
3039,2020-01-01,Bulgaria,,
3040,2020-01-02,Bulgaria,,
3041,2020-01-03,Bulgaria,,
3042,2020-01-04,Bulgaria,,
3043,2020-01-05,Bulgaria,,
3044,2020-01-06,Bulgaria,,
3045,2020-01-07,Bulgaria,,
3046,2020-01-08,Bulgaria,,
3047,2020-01-09,Bulgaria,,
3048,2020-01-10,Bulgaria,,
3049,2020-01-11,Bulgaria,,
3050,2020-01-12,Bulgaria,,
3051,2020-01-13,Bulgaria,,
3052,2020-01-14,Bulgaria,,
3053,2020-01-15,Bulgaria,,
3054,2020-01-16,Bulgaria,,
3055,2020-01-17,Bulgaria,,
3056,2020-01-18,Bulgaria,,
3057,2020-01-19,Bulgaria,,
3058,2020-01-20,Bulgaria,,
3059,2020-01-21,Bulgaria,,
3060,2020-01-22,Bulgaria,,
3061,2020-01-23,Bulgaria,,
3062,2020-01-24,Bulgaria,,
3063,2020-01-25,Bulgaria,,
3064,2020-01-26,Bulgaria,,
3065,2020-01-27,Bulgaria,,
3066,2020-01-28,Bulgaria,,
3067,2020-01-29,Bulgaria,,
3068,2020-01-30,Bulgaria,,
3069,2020-01-31,Bulgaria,,
3070,2020-02-01,Bulgaria,,
3071,2020-02-02,Bulgaria,,
3072,2020-02-03,Bulgaria,,
3073,2020-02-04,Bulgaria,,
3074,2020-02-05,Bulgaria,,
3075,2020-02-06,Bulgaria,,
3076,2020-02-07,Bulgaria,,
3077,2020-02-08,Bulgaria,,
3078,2020-02-09,Bulgaria,,
3079,2020-02-10,Bulgaria,,
3080,2020-02-11,Bulgaria,,
3081,2020-02-12,Bulgaria,,
3082,2020-02-13,Bulgaria,,
3083,2020-02-14,Bulgaria,,
3084,2020-02-15,Bulgaria,,
3085,2020-02-16,Bulgaria,,
3086,2020-02-17,Bulgaria,,
3087,2020-02-18,Bulgaria,,
3088,2020-02-19,Bulgaria,,
3089,2020-02-20,Bulgaria,,
3090,2020-02-21,Bulgaria,,
3091,2020-02-22,Bulgaria,,
3092,2020-02-23,Bulgaria,,
3093,2020-02-24,Bulgaria,,
3094,2020-02-25,Bulgaria,,
3095,2020-02-26,Bulgaria,,
3096,2020-02-27,Bulgaria,,
3097,2020-02-28,Bulgaria,,
3098,2020-02-29,Bulgaria,,
3099,2020-03-01,Bulgaria,,
3100,2020-03-02,Bulgaria,,
3101,2020-03-03,Bulgaria,,
3102,2020-03-04,Bulgaria,,
3103,2020-03-05,Bulgaria,,
3104,2020-03-06,Bulgaria,,
3105,2020-03-07,Bulgaria,,
3106,2020-03-08,Bulgaria,2.0,0.0
3107,2020-03-09,Bulgaria,2.0,0.0
3108,2020-03-10,Bulgaria,,
3109,2020-03-11,Bulgaria,,
3110,2020-03-12,Bulgaria,3.0,1.0
3111,2020-03-13,Bulgaria,16.0,0.0
3112,2020-03-14,Bulgaria,8.0,0.0
3113,2020-03-15,Bulgaria,10.0,1.0
3114,2020-03-16,Bulgaria,10.0,0.0
3115,2020-03-17,Bulgaria,11.0,0.0
3116,2020-03-18,Bulgaria,19.0,0.0
3117,2020-03-19,Bulgaria,11.0,0.0
3118,2020-03-20,Bulgaria,13.0,1.0
3119,2020-03-21,Bulgaria,22.0,0.0
3120,2020-03-22,Bulgaria,36.0,0.0
3121,2020-03-23,Bulgaria,22.0,0.0
3122,2020-03-24,Bulgaria,16.0,0.0
3123,2020-03-25,Bulgaria,19.0,0.0
3124,2020-03-26,Bulgaria,22.0,0.0
3125,2020-03-27,Bulgaria,22.0,0.0
3126,2020-03-28,Bulgaria,29.0,0.0
3127,2020-03-29,Bulgaria,38.0,4.0
3128,2020-03-30,Bulgaria,15.0,1.0
3129,2020-03-31,Bulgaria,13.0,0.0
3130,2020-04-01,Bulgaria,40.0,0.0
3131,2020-04-02,Bulgaria,23.0,2.0
3132,2020-04-03,Bulgaria,35.0,0.0
3133,2020-04-04,Bulgaria,28.0,4.0
3134,2020-04-05,Bulgaria,18.0,3.0
3135,2020-04-06,Bulgaria,28.0,3.0
3136,2019-12-31,Burkina Faso,,
3137,2020-01-01,Burkina Faso,,
3138,2020-01-02,Burkina Faso,,
3139,2020-01-03,Burkina Faso,,
3140,2020-01-04,Burkina Faso,,
3141,2020-01-05,Burkina Faso,,
3142,2020-01-06,Burkina Faso,,
3143,2020-01-07,Burkina Faso,,
3144,2020-01-08,Burkina Faso,,
3145,2020-01-09,Burkina Faso,,
3146,2020-01-10,Burkina Faso,,
3147,2020-01-11,Burkina Faso,,
3148,2020-01-12,Burkina Faso,,
3149,2020-01-13,Burkina Faso,,
3150,2020-01-14,Burkina Faso,,
3151,2020-01-15,Burkina Faso,,
3152,2020-01-16,Burkina Faso,,
3153,2020-01-17,Burkina Faso,,
3154,2020-01-18,Burkina Faso,,
3155,2020-01-19,Burkina Faso,,
3156,2020-01-20,Burkina Faso,,
3157,2020-01-21,Burkina Faso,,
3158,2020-01-22,Burkina Faso,,
3159,2020-01-23,Burkina Faso,,
3160,2020-01-24,Burkina Faso,,
3161,2020-01-25,Burkina Faso,,
3162,2020-01-26,Burkina Faso,,
3163,2020-01-27,Burkina Faso,,
3164,2020-01-28,Burkina Faso,,
3165,2020-01-29,Burkina Faso,,
3166,2020-01-30,Burkina Faso,,
3167,2020-01-31,Burkina Faso,,
3168,2020-02-01,Burkina Faso,,
3169,2020-02-02,Burkina Faso,,
3170,2020-02-03,Burkina Faso,,
3171,2020-02-04,Burkina Faso,,
3172,2020-02-05,Burkina Faso,,
3173,2020-02-06,Burkina Faso,,
3174,2020-02-07,Burkina Faso,,
3175,2020-02-08,Burkina Faso,,
3176,2020-02-09,Burkina Faso,,
3177,2020-02-10,Burkina Faso,,
3178,2020-02-11,Burkina Faso,,
3179,2020-02-12,Burkina Faso,,
3180,2020-02-13,Burkina Faso,,
3181,2020-02-14,Burkina Faso,,
3182,2020-02-15,Burkina Faso,,
3183,2020-02-16,Burkina Faso,,
3184,2020-02-17,Burkina Faso,,
3185,2020-02-18,Burkina Faso,,
3186,2020-02-19,Burkina Faso,,
3187,2020-02-20,Burkina Faso,,
3188,2020-02-21,Burkina Faso,,
3189,2020-02-22,Burkina Faso,,
3190,2020-02-23,Burkina Faso,,
3191,2020-02-24,Burkina Faso,,
3192,2020-02-25,Burkina Faso,,
3193,2020-02-26,Burkina Faso,,
3194,2020-02-27,Burkina Faso,,
3195,2020-02-28,Burkina Faso,,
3196,2020-02-29,Burkina Faso,,
3197,2020-03-01,Burkina Faso,,
3198,2020-03-02,Burkina Faso,,
3199,2020-03-03,Burkina Faso,,
3200,2020-03-04,Burkina Faso,,
3201,2020-03-05,Burkina Faso,,
3202,2020-03-06,Burkina Faso,,
3203,2020-03-07,Burkina Faso,,
3204,2020-03-08,Burkina Faso,,
3205,2020-03-09,Burkina Faso,,
3206,2020-03-10,Burkina Faso,,
3207,2020-03-11,Burkina Faso,2.0,0.0
3208,2020-03-12,Burkina Faso,0.0,0.0
3209,2020-03-13,Burkina Faso,,
3210,2020-03-14,Burkina Faso,,
3211,2020-03-15,Burkina Faso,1.0,0.0
3212,2020-03-16,Burkina Faso,0.0,0.0
3213,2020-03-17,Burkina Faso,17.0,0.0
3214,2020-03-18,Burkina Faso,0.0,0.0
3215,2020-03-19,Burkina Faso,6.0,1.0
3216,2020-03-20,Burkina Faso,7.0,0.0
3217,2020-03-21,Burkina Faso,7.0,0.0
3218,2020-03-22,Burkina Faso,24.0,2.0
3219,2020-03-23,Burkina Faso,0.0,0.0
3220,2020-03-24,Burkina Faso,11.0,0.0
3221,2020-03-25,Burkina Faso,24.0,0.0
3222,2020-03-26,Burkina Faso,15.0,0.0
3223,2020-03-27,Burkina Faso,32.0,0.0
3224,2020-03-28,Burkina Faso,0.0,0.0
3225,2020-03-29,Burkina Faso,34.0,6.0
3226,2020-03-30,Burkina Faso,0.0,0.0
3227,2020-03-31,Burkina Faso,42.0,3.0
3228,2020-04-01,Burkina Faso,24.0,0.0
3229,2020-04-02,Burkina Faso,15.0,2.0
3230,2020-04-03,Burkina Faso,27.0,2.0
3231,2020-04-04,Burkina Faso,0.0,0.0
3232,2020-04-05,Burkina Faso,14.0,0.0
3233,2020-04-06,Burkina Faso,43.0,1.0
3234,2019-12-31,Burundi,,
3235,2020-01-01,Burundi,,
3236,2020-01-02,Burundi,,
3237,2020-01-03,Burundi,,
3238,2020-01-04,Burundi,,
3239,2020-01-05,Burundi,,
3240,2020-01-06,Burundi,,
3241,2020-01-07,Burundi,,
3242,2020-01-08,Burundi,,
3243,2020-01-09,Burundi,,
3244,2020-01-10,Burundi,,
3245,2020-01-11,Burundi,,
3246,2020-01-12,Burundi,,
3247,2020-01-13,Burundi,,
3248,2020-01-14,Burundi,,
3249,2020-01-15,Burundi,,
3250,2020-01-16,Burundi,,
3251,2020-01-17,Burundi,,
3252,2020-01-18,Burundi,,
3253,2020-01-19,Burundi,,
3254,2020-01-20,Burundi,,
3255,2020-01-21,Burundi,,
3256,2020-01-22,Burundi,,
3257,2020-01-23,Burundi,,
3258,2020-01-24,Burundi,,
3259,2020-01-25,Burundi,,
3260,2020-01-26,Burundi,,
3261,2020-01-27,Burundi,,
3262,2020-01-28,Burundi,,
3263,2020-01-29,Burundi,,
3264,2020-01-30,Burundi,,
3265,2020-01-31,Burundi,,
3266,2020-02-01,Burundi,,
3267,2020-02-02,Burundi,,
3268,2020-02-03,Burundi,,
3269,2020-02-04,Burundi,,
3270,2020-02-05,Burundi,,
3271,2020-02-06,Burundi,,
3272,2020-02-07,Burundi,,
3273,2020-02-08,Burundi,,
3274,2020-02-09,Burundi,,
3275,2020-02-10,Burundi,,
3276,2020-02-11,Burundi,,
3277,2020-02-12,Burundi,,
3278,2020-02-13,Burundi,,
3279,2020-02-14,Burundi,,
